Customer_ID,Name,Email,Account_Age_Days,Login_Frequency,Daily_Usage_Mins,Last_Support_Ticket,Churn,Predicted_Churn,Risk_score,risk_cat
6b0f1a5f-0b23-460a-a6e2-18278bbfd89d,Maria Munoz,natalieduncan@example.net,221,Daily,67,I love the new analytics feature! Great job.,0,0,0.11175356646732135,low_risk
e1569e2f-da67-4cde-8c76-661fa1de70f6,Dawn York,jameslewis@example.com,114,Daily,109,Customer support was super helpful yesterday. Thanks!,0,0,0.11132079929319565,low_risk
7f78655b-db3c-449b-8051-633d1a3b1326,Russell Edwards,elizabeth55@example.net,1094,Daily,44,Is there a tutorial for the new dashboard feature?,1,0,0.10999943973663295,low_risk
7e307aae-8046-4514-a182-50ca4ea696c5,Paula Williams,jacksonlarry@example.net,552,Daily,87,"Just upgraded to the Pro plan, excited to use it.",0,0,0.10918006224878316,low_risk
be2af142-ce1a-461b-955b-61be6a842be7,Justin Bradley,kathryn65@example.org,189,Daily,69,"Just upgraded to the Pro plan, excited to use it.",1,0,0.10904459572424088,low_risk
a74565ec-394a-44b5-93c1-f28e6a081d80,William Lawrence,fisherkeith@example.net,664,Daily,65,"Just upgraded to the Pro plan, excited to use it.",0,0,0.10825470912665552,low_risk
832b2b52-6547-4a21-8ba1-5938836896c2,Mr. David Stout,gwest@example.org,649,Daily,82,The integration with Slack works perfectly.,0,0,0.10785444862200498,low_risk
0d088a1a-1a8c-47bc-b1e3-2883567c8d57,Robert Lopez,david00@example.net,49,Daily,119,The integration with Slack works perfectly.,0,0,0.1072131266778125,low_risk
bdbab6cc-9b70-48aa-8336-d5118e9bd568,Brent Shaw,robert42@example.org,580,Daily,92,"Just upgraded to the Pro plan, excited to use it.",0,0,0.10645099511746879,low_risk
492bbf3f-4043-46b4-a22f-fd6e4190202c,Darrell Maldonado,susan20@example.org,187,Daily,88,Customer support was super helpful yesterday. Thanks!,1,0,0.10590539350271215,low_risk
53de08f4-a3d4-4d29-a10e-e067e61f9bba,John Robinson,brianortiz@example.com,698,Daily,97,"Smooth experience so far, no complaints.",0,0,0.10558099490972113,low_risk
e13cd79e-4a38-43df-8feb-c6fd37395555,Maurice Foster,ewilson@example.org,539,Daily,65,"Just upgraded to the Pro plan, excited to use it.",0,0,0.10461709698865809,low_risk
54f61f27-9c62-41a0-8bca-3f1cf65969e9,John Combs DDS,robert59@example.org,97,Daily,98,Customer support was super helpful yesterday. Thanks!,0,0,0.1039158659195068,low_risk
e21ce3d4-09a8-45b0-8e66-530d4c4b3b68,Danny Morris,dillon96@example.com,623,Daily,63,"Just upgraded to the Pro plan, excited to use it.",0,0,0.10366240603576468,low_risk
18680669-ddb4-47ef-9151-a24ec993f075,Veronica Brown,joycesusan@example.net,588,Daily,105,I love the new analytics feature! Great job.,0,0,0.10295790865847981,low_risk
dc7929cc-2b6a-4df0-8d47-93f9fa8c3bdb,Robert Morris,erinchase@example.org,83,Daily,96,Customer support was super helpful yesterday. Thanks!,0,0,0.10165736251814625,low_risk
7ac4c7f9-94a3-454b-afe5-0f5399679504,Becky Cook,lori99@example.net,88,Daily,101,Customer support was super helpful yesterday. Thanks!,0,0,0.10165736251814625,low_risk
931f826c-5cba-4cf5-bd0a-567c8baa226d,Carla Hill,jasmine37@example.net,590,Daily,71,Customer support was super helpful yesterday. Thanks!,0,0,0.10138740287656602,low_risk
db4fcea1-9de1-4a65-838b-cb213b9a8c88,Amy Kelly,teresa66@example.net,664,Daily,100,"Just upgraded to the Pro plan, excited to use it.",0,0,0.101136152522703,low_risk
91a68053-0621-48f1-a8d8-d476a73915f5,Michael Taylor,smithrandy@example.com,200,Daily,116,The integration with Slack works perfectly.,0,0,0.08755894968727984,low_risk
ad95ae0f-688a-4ba4-b6ba-943aac9bbd32,George Garner,klinejerry@example.org,162,Daily,116,"Just upgraded to the Pro plan, excited to use it.",0,0,0.08755894968727984,low_risk
41090716-9deb-4e2e-9060-abf250008eb5,Jesus Stewart,ericbeasley@example.com,1089,Daily,54,I need to update my billing address.,1,0,0.053823671333377024,low_risk
